folder,set_uuid,uuid,stime,pos,frame,ch,slice,time,posname,x,y,z,framename,chname,slicename,meta_pos,meta_frame,meta_ch,meta_slice
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,1d671d48-b1c9-4dbb-ae08-0ce7c4281bae,2014-11-30 16:49:21 -0800,0,0,1,9,11698,,-805.2,-1179.6000000000001,3.5,,561confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,9cb93758-1065-41fc-a201-6f3cbc86749c,2014-11-30 16:40:05 -0800,0,0,0,10,5385,,165.1,-3280.1,4,,640confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,f49af5f0-50bc-41fa-9dd8-df88ecbce3fa,2014-11-30 16:40:05 -0800,0,0,1,10,12197,,165.1,-3280.1,4,,561confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,af15f03b-b785-4332-a4bd-0baa69439bc6,2014-11-30 16:42:37 -0800,0,0,0,10,5364,,184.5,-2635.9,4,,640confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,0a2b3fe9-391e-414d-8c61-1bcba340bd34,2014-11-30 16:42:37 -0800,0,0,1,10,12190,,184.5,-2635.9,4,,561confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,96dac876-98db-4628-9fe5-bd1161277b0d,2014-11-30 16:44:19 -0800,0,0,0,10,5357,,434.1,-2283.2000000000003,4,,640confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,5dc11301-7743-42a1-ac4a-27f5504e522c,2014-11-30 16:44:19 -0800,0,0,1,10,12178,,434.1,-2283.2000000000003,4,,561confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,3dcdff04-0a1c-4a33-aecf-cba65e274bfc,2014-11-30 16:46:45 -0800,0,0,0,10,5341,,-922.8000000000001,-1729.8,4,,640confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,c5e4757b-4b64-4a86-b625-c78281e6d0e2,2014-11-30 16:46:45 -0800,0,0,1,10,12176,,-922.8000000000001,-1729.8,4,,561confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,7c78f53c-073d-43e0-88f9-5e1be44d1a9e,2014-11-30 16:49:21 -0800,0,0,0,10,5346,,-805.2,-1179.6000000000001,4,,640confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,cc0a12ab-6969-44c4-ae43-adbf0e95bf4d,2014-11-30 16:49:21 -0800,0,0,1,10,12147,,-805.2,-1179.6000000000001,4,,561confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,e4cbe915-53f6-447a-894e-ba9f836e8da5,2014-11-30 16:40:05 -0800,0,0,0,11,5836,,165.1,-3280.1,4.5,,640confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,773ba7ea-581c-4308-88af-19b9d57dee17,2014-11-30 16:40:05 -0800,0,0,1,11,12655,,165.1,-3280.1,4.5,,561confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,7c614b39-f564-4f57-bb06-a070941b0aba,2014-11-30 16:42:37 -0800,0,0,0,11,5816,,184.5,-2635.9,4.5,,640confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,59e2fde4-1539-4ff5-923c-49fa12c4c5e9,2014-11-30 16:42:37 -0800,0,0,1,11,12639,,184.5,-2635.9,4.5,,561confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,1a32275e-788e-4586-85e8-772157cf2f9b,2014-11-30 16:44:19 -0800,0,0,0,11,5807,,434.1,-2283.2000000000003,4.5,,640confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,c760202f-bd18-4d97-af64-2fafadcdfeb9,2014-11-30 16:44:19 -0800,0,0,1,11,12628,,434.1,-2283.2000000000003,4.5,,561confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,6d8e41eb-fdda-42ad-9463-9755e0e175b3,2014-11-30 16:46:45 -0800,0,0,0,11,5801,,-922.8000000000001,-1729.8,4.5,,640confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,e53eaa35-a98f-40a4-84db-e0b68825e690,2014-11-30 16:46:45 -0800,0,0,1,11,12629,,-922.8000000000001,-1729.8,4.5,,561confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,318230ac-fac8-4361-babc-db20a5711f72,2014-11-30 16:49:21 -0800,0,0,0,11,5794,,-805.2,-1179.6000000000001,4.5,,640confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,1a522e7b-a637-4ab0-a073-3463e1e47f7e,2014-11-30 16:49:21 -0800,0,0,1,11,12597,,-805.2,-1179.6000000000001,4.5,,561confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,df4f1779-9e14-4369-b725-73633884c29f,2014-11-30 16:40:05 -0800,0,0,0,12,6288,,165.1,-3280.1,5,,640confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,2db40f9b-346d-475b-99d3-7d5d3be4dd14,2014-11-30 16:40:05 -0800,0,0,1,12,13104,,165.1,-3280.1,5,,561confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,faa2b8b3-1f2a-420a-bb7d-c7bc3d546cd0,2014-11-30 16:42:37 -0800,0,0,0,12,6270,,184.5,-2635.9,5,,640confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,61c352e4-6067-4b87-91c2-8e905f36bfc0,2014-11-30 16:42:37 -0800,0,0,1,12,13089,,184.5,-2635.9,5,,561confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,9ff5aa45-cdba-4daf-993a-277d0b733e6b,2014-11-30 16:44:19 -0800,0,0,0,12,6259,,434.1,-2283.2000000000003,5,,640confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,e486bff2-f0b7-45ca-a563-fc95f52f614b,2014-11-30 16:44:19 -0800,0,0,1,12,13077,,434.1,-2283.2000000000003,5,,561confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,b8eee735-6f48-4773-b9f6-431a3465e8ad,2014-11-30 16:46:45 -0800,0,0,0,12,6253,,-922.8000000000001,-1729.8,5,,640confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,442a8578-06c2-4b79-967a-008458c331d1,2014-11-30 16:46:45 -0800,0,0,1,12,13079,,-922.8000000000001,-1729.8,5,,561confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,080440da-b589-449a-8212-b6b102998b5b,2014-11-30 16:49:21 -0800,0,0,0,12,6248,,-805.2,-1179.6000000000001,5,,640confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,ffcec42d-f41f-48ef-8b49-3fd2932d477b,2014-11-30 16:49:21 -0800,0,0,1,12,13046,,-805.2,-1179.6000000000001,5,,561confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,edb50ec5-df38-4eff-a5d1-eacef26e9836,2014-11-30 16:40:05 -0800,0,0,0,13,6745,,165.1,-3280.1,5.5,,640confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,05135d9b-da50-494b-aa55-941eee90bee0,2014-11-30 16:40:05 -0800,0,0,1,13,13554,,165.1,-3280.1,5.5,,561confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,013d2f26-ddd8-4031-9cab-e076eb4cae47,2014-11-30 16:42:37 -0800,0,0,0,13,6730,,184.5,-2635.9,5.5,,640confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,09769f62-f9ee-46d6-bfb1-6ca595de4a61,2014-11-30 16:42:37 -0800,0,0,1,13,13540,,184.5,-2635.9,5.5,,561confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,811d0287-eb55-408c-98c4-aefc870fc23b,2014-11-30 16:44:19 -0800,0,0,0,13,6709,,434.1,-2283.2000000000003,5.5,,640confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,bc54dc50-8310-4994-a8d5-ccbc1f017fc3,2014-11-30 16:44:19 -0800,0,0,1,13,13537,,434.1,-2283.2000000000003,5.5,,561confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,d2359235-f314-4429-91a4-8164e6182370,2014-11-30 16:46:45 -0800,0,0,0,13,6706,,-922.8000000000001,-1729.8,5.5,,640confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,b27048ec-a993-4480-879d-bb2f37828c29,2014-11-30 16:46:45 -0800,0,0,1,13,13529,,-922.8000000000001,-1729.8,5.5,,561confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,e191ccc1-21ff-4906-838c-7a89829131d0,2014-11-30 16:49:21 -0800,0,0,0,13,6700,,-805.2,-1179.6000000000001,5.5,,640confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,5baa3fb5-0963-4d2c-8b61-237dcf9de77c,2014-11-30 16:49:21 -0800,0,0,1,13,13493,,-805.2,-1179.6000000000001,5.5,,561confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,c24f4bf8-7e1a-4191-b1d2-c3bb53dc6a7b,2014-11-30 16:40:05 -0800,0,0,0,14,7195,,165.1,-3280.1,6,,640confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_1,d4e344ee-9042-4934-8c16-cb0af8515388,a45dcfa8-e477-4880-b45e-092b21fe117c,2014-11-30 16:40:05 -0800,0,0,1,14,14005,,165.1,-3280.1,6,,561confocalEM,,0,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,51f0e862-dda5-4837-9597-4ff5e4c3766e,2014-11-30 16:42:37 -0800,0,0,0,14,7181,,184.5,-2635.9,6,,640confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_2,85b9f6c3-492d-4ff2-a178-c96a69c831ec,2c3bed91-f885-4ebf-8557-6866ed1e92b0,2014-11-30 16:42:37 -0800,0,0,1,14,13989,,184.5,-2635.9,6,,561confocalEM,,1,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,033fa5ff-3491-4d39-a3d5-2861e36d70be,2014-11-30 16:44:19 -0800,0,0,0,14,7166,,434.1,-2283.2000000000003,6,,640confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_3,355dfbfa-7da7-414a-b50b-251b585190cf,59ba5916-ea12-4cbc-9720-2343e61b12af,2014-11-30 16:44:19 -0800,0,0,1,14,13988,,434.1,-2283.2000000000003,6,,561confocalEM,,2,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,a7c1cb55-cf36-4e3c-8b96-daa2d54a9f09,2014-11-30 16:46:45 -0800,0,0,0,14,7156,,-922.8000000000001,-1729.8,6,,640confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_5,07d270e3-24e5-4ef1-8ba4-3b76ba637148,9246f84d-516c-4ee3-9dcf-8d93d653a35e,2014-11-30 16:46:45 -0800,0,0,1,14,13980,,-922.8000000000001,-1729.8,6,,561confocalEM,,4,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,1e7ca205-61e0-4f44-8727-e08f91c7d256,2014-11-30 16:49:21 -0800,0,0,0,14,7151,,-805.2,-1179.6000000000001,6,,640confocalEM,,5,0,0,0
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141130 Immunostaining/03 FC1/01 tirf and confocal/confocal_6um_0.5um_6,2959c586-9f6e-4718-a453-2f3baf5fd176,c18663f5-1e71-4360-b4e1-1e57310b9aa6,2014-11-30 16:49:21 -0800,0,0,1,14,13941,,-805.2,-1179.6000000000001,6,,561confocalEM,,5,0,0,0
