ID,Area,XM,YM,Slice
798,777,714.676,531.020,43
799,506,1185.209,517.986,43
800,659,1184.171,558.250,43
801,563,763.349,562.948,43
802,994,780.171,627.977,43
803,2063,835.242,704.338,43
804,1813,1321.064,712.680,43
805,871,1357.080,937.417,43
806,363,430.136,1025.161,43
807,979,816.365,20.272,44
808,626,986.658,11.176,44
809,368,954.655,35.003,44
810,1136,240.258,107.642,44
811,497,537.214,107.961,44
812,588,1338.716,90.301,44
813,540,796.393,222.167,44
814,317,1167.733,290.011,44
815,379,707.392,515.146,44
816,359,1181.745,523.656,44
817,307,1220.871,528.790,44
818,335,1147.575,555.691,44
819,498,772.048,572.414,44
820,365,942.064,607.927,44
821,367,767.920,603.699,44
822,1537,793.782,674.369,44
823,1450,862.790,688.172,44
824,417,907.363,696.963,44
825,1836,1317.492,711.848,44
826,362,247.923,847.470,44
827,647,1375.651,976.716,44
828,1095,811.320,15.308,45
829,368,960.913,38.492,45
830,644,247.803,98.697,45
831,556,536.399,101.011,45
832,496,476.778,98.831,45
833,307,1360.116,115.292,45
834,380,1327.934,156.974,45
835,300,801.480,201.943,45
836,542,1192.629,538.568,45
837,1591,761.015,584.468,45
838,923,767.272,659.620,45
839,561,924.140,676.299,45
840,1191,882.394,689.053,45
841,761,834.518,685.786,45
842,2240,1302.062,715.798,45
843,566,1345.205,702.539,45
844,1086,812.299,12.830,46
845,400,962.792,26.290,46
846,312,536.606,88.455,46
847,367,46.026,107.522,46
848,493,461.080,111.618,46
849,428,1355.117,137.098,46
850,591,842.481,145.752,46
851,515,654.502,535.267,46
852,494,1187.970,549.441,46
853,620,1149.950,583.560,46
854,625,753.191,579.950,46
855,490,644.500,595.180,46
856,1055,763.807,654.263,46
857,682,944.912,648.971,46
858,1485,913.210,678.751,46
859,849,864.640,702.330,46
860,2170,1317.733,714.851,46
861,920,1264.582,738.388,46
862,304,720.263,713.908,46
863,308,1235.948,865.575,46
864,741,139.917,26.281,47
865,902,165.690,13.224,47
866,932,813.286,12.806,47
867,574,471.183,125.305,47
868,409,837.434,135.256,47
869,714,1341.392,164.366,47
870,353,1351.902,197.259,47
871,403,741.837,522.172,47
872,496,678.710,532.448,47
873,604,1179.869,561.374,47
874,393,1134.999,597.075,47
875,528,648.426,595.462,47
876,630,968.698,628.646,47
877,1264,937.756,642.578,47
878,1305,767.145,657.872,47
879,741,900.119,697.437,47
880,476,1377.450,684.061,47
881,439,934.279,696.833,47
882,1323,1333.988,705.570,47
883,349,721.153,719.417,47
884,460,1266.302,720.280,47
885,418,1275.878,760.809,47
886,520,1335.804,785.481,47
887,437,1340.665,1035.850,47
888,913,169.514,18.580,48
889,800,815.016,10.869,48
890,730,145.082,31.170,48
891,484,51.946,116.366,48
892,457,826.793,125.550,48
893,592,475.257,127.610,48
894,322,448.776,152.211,48
895,690,1353.045,180.523,48
896,319,697.785,301.252,48
897,855,752.257,526.518,48
898,587,701.899,536.261,48
899,706,1173.405,573.358,48
900,1391,947.572,635.143,48
901,560,1137.011,610.432,48
902,467,970.037,618.772,48
903,1462,771.839,669.899,48
904,883,935.729,677.869,48
905,761,1366.614,650.271,48
906,830,1347.711,677.634,48
907,451,1239.651,745.562,48
908,941,1321.246,772.873,48
909,401,1340.258,1027.161,48
910,594,813.766,9.557,49
911,466,996.888,10.015,49
912,881,162.688,25.253,49
913,712,137.975,38.600,49
914,1017,470.125,126.056,49
915,435,816.530,114.263,49
916,332,563.286,114.048,49
917,795,1350.427,195.793,49
918,593,713.851,536.561,49
919,435,764.017,552.845,49
920,840,948.187,567.986,49
921,694,1160.553,587.974,49
922,844,1127.153,619.274,49
923,1018,988.806,653.370,49
924,592,795.331,647.275,49
925,1697,1347.371,645.664,49
926,1181,961.556,675.061,49
927,1199,769.970,677.101,49
928,769,1242.207,768.367,49
929,701,1325.981,777.557,49
930,384,813.951,7.615,50
931,463,995.513,11.584,50
932,1151,164.331,39.087,50
933,646,131.989,51.601,50
934,1287,498.423,110.425,50
935,483,576.846,114.962,50
936,481,810.354,111.215,50
937,635,1354.662,206.905,50
938,646,722.590,538.104,50
939,377,1010.964,531.667,50
940,773,973.896,545.425,50
941,405,772.809,560.332,50
942,630,1165.051,604.800,50
943,775,1121.274,627.500,50
944,1718,1354.028,641.693,50
945,1084,998.878,653.337,50
946,1371,976.757,672.005,50
947,892,764.630,677.974,50
948,673,1284.720,709.301,50
949,1024,1259.479,736.063,50
950,645,1336.188,776.793,50
951,300,813.940,5.520,51
952,660,991.148,15.736,51
953,714,103.669,71.793,51
954,545,130.783,65.806,51
955,525,530.790,100.262,51
956,501,504.698,113.354,51
957,591,586.815,118.486,51
958,393,43.930,132.457,51
959,525,1362.226,216.820,51
960,469,1034.579,508.479,51
961,858,998.677,519.501,51
962,347,739.532,550.171,51
963,505,780.993,568.456,51
964,1779,1355.246,621.062,51
965,414,1165.633,620.671,51
966,570,1004.377,636.212,51
967,594,1105.170,634.362,51
968,1060,796.500,668.565,51
969,527,989.509,691.083,51
970,814,957.826,705.883,51
971,1684,1305.285,715.419,51
972,443,1344.069,771.222,51
973,353,1016.899,829.242,51
974,449,977.992,834.311,51
975,529,113.445,1012.893,51
976,705,82.572,41.018,52
977,438,106.404,30.454,52
978,320,1366.128,36.609,52
979,405,549.648,104.414,52
980,457,583.130,129.023,52
981,486,602.374,126.691,52
982,311,1371.947,229.539,52
983,448,1053.955,482.062,52
984,953,1022.578,499.378,52
985,684,753.637,570.259,52
986,301,1383.420,591.161,52
987,700,757.029,618.659,52
988,882,1354.289,617.075,52
989,580,1091.853,634.288,52
990,590,1009.517,643.839,52
991,400,870.550,651.820,52
992,1030,821.595,661.542,52
993,724,1357.475,679.709,52
994,1115,1325.672,699.758,52
995,579,950.255,712.944,52
996,629,917.909,729.737,52
997,489,1346.792,782.572,52
998,304,1018.161,833.562,52
999,634,1322.516,33.112,53
1000,355,1379.114,6.815,53
1001,476,90.046,15.882,53
1002,1108,84.511,29.038,53
1003,319,1008.707,25.660,53
1004,644,603.339,135.427,53
1005,495,1346.498,240.973,53
1006,677,1025.853,482.209,53
1007,311,761.150,570.950,53
1008,949,763.744,621.726,53
1009,701,1362.654,611.566,53
1010,711,1082.864,632.752,53
1011,520,1010.062,652.294,53
1012,877,1373.027,660.432,53
1013,853,1343.335,684.922,53
1014,433,911.070,733.752,53
1015,655,875.984,744.610,53
1016,573,1352.586,786.938,53
1017,392,1015.270,833.245,53
1018,591,930.686,856.832,53
1019,320,118.909,995.256,53
1020,370,1006.727,30.430,54
1021,657,96.130,43.751,54
1022,508,115.091,40.642,54
1023,306,855.389,83.069,54
1024,475,1336.976,255.003,54
1025,335,1085.721,445.196,54
1026,757,1050.411,462.542,54
1027,390,1239.659,507.608,54
1028,1757,1351.170,593.354,54
1029,531,1376.202,572.517,54
1030,1098,757.103,616.714,54
1031,392,1073.459,640.130,54
1032,853,1354.595,655.208,54
1033,430,1013.126,667.495,54
1034,525,879.866,749.456,54
1035,818,853.325,770.401,54
1036,499,1355.358,790.859,54
1037,490,931.178,860.198,54
1038,322,1286.320,991.478,54
1039,461,546.719,1025.233,54
1040,511,1377.966,22.723,55
1041,462,89.145,51.452,55
1042,999,120.515,53.357,55
1043,573,1002.542,51.010,55
1044,450,143.116,54.676,55
1045,487,544.527,109.868,55
1046,444,1094.185,423.851,55
1047,836,1059.974,442.641,55
1048,387,1231.087,505.035,55
1049,488,1375.662,535.387,55
1050,777,1320.936,556.226,55
1051,920,736.152,608.605,55
1052,337,1342.093,577.550,55
1053,590,691.349,617.144,55
1054,323,1382.429,580.955,55
1055,995,1364.592,626.239,55
1056,329,594.655,627.932,55
1057,454,1069.319,654.009,55
1058,490,1015.988,679.100,55
1059,514,837.128,739.665,55
1060,851,805.246,756.392,55
1061,520,1358.588,799.613,55
1062,678,187.506,823.158,55
1063,347,945.151,830.808,55
1064,605,1280.249,972.533,55
1065,470,558.736,1023.421,55
1066,381,1375.799,33.133,56
1067,1336,130.965,36.461,56
1068,501,1004.003,62.496,56
1069,572,581.579,72.729,56
1070,912,143.174,75.362,56
1071,489,1113.909,404.903,56
1072,850,1076.581,426.471,56
1073,330,1227.467,502.636,56
1074,1652,1360.277,584.357,56
1075,775,1330.020,548.392,56
1076,1648,732.667,635.982,56
1077,435,683.169,646.093,56
1078,745,793.850,658.764,56
1079,593,1066.352,657.546,56
1080,531,1016.400,685.935,56
1081,310,743.697,719.287,56
1082,373,811.050,743.202,56
1083,790,773.696,755.911,56
1084,687,1280.835,961.528,56
1085,333,1331.713,960.215,56
1086,646,568.322,1012.409,56
1087,725,1371.739,47.514,57
1088,434,1003.021,69.774,57
1089,617,170.931,59.690,57
1090,1025,141.218,93.541,57
1091,319,1104.832,238.575,57
1092,433,1127.112,393.555,57
1093,1001,1091.103,416.294,57
1094,411,1218.936,508.001,57
1095,933,1325.854,527.886,57
1096,850,1353.371,529.333,57
1097,1812,722.889,637.246,57
1098,684,1374.545,609.946,57
1099,381,618.713,608.014,57
1100,1076,1348.151,643.640,57
1101,373,594.288,620.387,57
1102,840,783.837,657.860,57
1103,966,1040.539,658.177,57
1104,1328,1006.701,678.575,57
1105,708,748.965,726.360,57
1106,909,754.390,800.958,57
1107,556,786.723,803.390,57
1108,347,1358.128,809.007,57
1109,306,942.088,832.346,57
1110,697,1285.280,957.979,57
1111,442,1330.867,958.038,57
1112,302,293.407,971.404,57
1113,490,577.249,1011.992,57
1114,538,96.162,1014.914,57
1115,682,1364.507,63.977,58
1116,620,568.245,67.437,58
1117,774,184.632,79.460,58
1118,305,1003.716,82.267,58
1119,534,140.968,135.670,58
1120,524,169.027,126.198,58
1121,946,1096.181,410.634,58
1122,735,1341.839,477.908,58
1123,968,1307.992,490.764,58
1124,765,591.118,602.961,58
1125,370,618.343,599.241,58
1126,1387,713.771,642.899,58
1127,1071,1358.113,638.014,58
1128,1146,773.502,667.086,58
1129,980,1329.780,662.052,58
1130,1475,1025.829,670.529,58
1131,911,743.559,728.586,58
1132,466,965.725,789.998,58
1133,646,728.308,819.401,58
1134,799,701.531,831.412,58
1135,588,1290.406,957.423,58
1136,421,300.479,964.517,58
1137,423,1333.063,956.779,58
1138,348,101.362,1013.483,58
1139,348,70.489,1024.563,58
1140,698,1352.138,70.213,59
1141,475,192.142,102.146,59
1142,362,575.939,144.282,59
1143,634,194.631,148.902,59
1144,595,165.653,161.260,59
1145,379,1314.537,298.468,59
1146,1009,1113.278,398.593,59
1147,757,1295.034,470.640,59
1148,810,1262.156,476.548,59
1149,317,1202.298,515.437,59
1150,2389,729.281,667.669,59
1151,477,606.578,606.305,59
1152,965,786.555,671.348,59
1153,1521,1318.704,661.618,59
1154,1715,1025.639,668.616,59
1155,319,1139.553,658.409,59
1156,1375,710.579,848.934,59
1157,568,1297.898,952.632,59
1158,385,616.097,1007.695,59
1159,629,831.525,47.319,60
1160,749,1342.843,82.297,60
1161,826,193.895,117.931,60
1162,441,198.999,174.992,60
1163,651,174.078,185.469,60
1164,328,1316.088,298.686,60
1165,417,1176.687,355.800,60
1166,747,1134.319,374.112,60
1167,920,1239.880,474.892,60
1168,760,1274.059,474.903,60
1169,404,1197.433,522.681,60
1170,453,608.613,598.619,60
1171,1084,693.730,635.473,60
1172,1349,738.731,649.932,60
1173,2656,1015.797,672.964,60
1174,849,1306.769,670.760,60
1175,1140,1276.245,689.386,60
1176,431,745.198,738.354,60
1177,1180,980.484,825.043,60
1178,493,954.447,851.214,60
1179,322,934.866,889.252,60
1180,472,715.822,905.413,60
1181,866,1303.796,932.458,60
1182,679,830.580,45.468,61
1183,879,1336.173,77.065,61
1184,345,545.343,93.943,61
1185,600,173.278,142.970,61
1186,631,202.153,129.948,61
1187,311,581.349,145.558,61
1188,467,164.900,180.753,61
1189,673,143.854,191.779,61
1190,320,1140.156,360.378,61
1191,717,1250.103,479.158,61
1192,1399,1207.982,496.048,61
1193,321,607.279,595.805,61
1194,539,968.632,637.424,61
1195,1131,704.948,654.004,61
1196,439,927.297,654.288,61
1197,1110,1240.494,676.359,61
1198,784,1277.158,666.545,61
1199,1642,752.282,668.139,61
1200,425,1064.735,726.989,61
1201,440,745.975,751.998,61
1202,549,1052.425,758.708,61
1203,1173,973.466,836.266,61
1204,668,954.105,857.296,61
1205,443,741.328,895.809,61
1206,674,643.970,975.757,61
1207,345,154.932,16.645,62
1208,864,831.839,35.541,62
1209,850,1331.393,77.219,62
1210,399,1001.440,82.618,62
1211,564,1273.131,94.722,62
1212,338,950.302,93.109,62
1213,458,584.627,145.127,62
1214,504,201.518,151.512,62
1215,456,131.175,196.090,62
1216,590,110.776,209.558,62
1217,344,1363.520,282.128,62
1218,1025,1182.274,347.340,62
1219,488,1222.113,331.631,62
1220,980,1231.144,483.818,62
1221,1641,1196.922,497.423,62
1222,401,1151.183,620.131,62
1223,724,1252.652,655.204,62
1224,779,1210.467,662.091,62
1225,397,951.576,639.596,62
1226,1879,771.242,675.341,62
1227,910,721.642,667.066,62
1228,435,905.079,660.921,62
1229,305,738.933,671.451,62
1230,368,752.003,767.255,62
1231,721,1078.316,770.457,62
1232,401,1064.348,804.996,62
1233,1051,958.199,857.147,62
1234,398,943.085,870.889,62
1235,470,907.028,908.917,62
1236,398,1290.739,923.975,62
1237,683,704.289,940.512,62
1238,660,657.050,968.350,62
1239,595,1150.972,1029.821,62
1240,768,832.332,30.214,63
1241,864,1327.347,72.774,63
1242,914,1276.392,104.394,63
1243,515,946.195,103.498,63
1244,498,993.839,112.428,63
1245,508,588.754,146.031,63
1246,666,193.395,173.893,63
1247,443,160.331,187.872,63
1248,460,140.374,230.526,63
1249,570,118.528,241.279,63
1250,544,1253.706,323.283,63
1251,1020,1215.275,337.727,63
1252,1046,1214.280,487.202,63
1253,1696,1181.794,499.918,63
1254,357,1132.934,525.197,63
1255,590,1136.073,622.175,63
1256,863,893.470,645.017,63
1257,745,1178.441,650.947,63
1258,648,1219.236,652.384,63
1259,1514,784.265,694.367,63
1260,406,711.857,691.773,63
1261,312,815.705,689.436,63
1262,765,1086.662,800.975,63
1263,512,978.430,864.754,63
1264,623,943.805,871.811,63
1265,679,889.659,901.394,63
1266,1106,1304.696,910.146,63
1267,394,763.548,931.754,63
1268,1081,715.876,945.482,63
1269,698,664.448,969.649,63
1270,996,837.238,22.537,64
1271,523,1322.861,59.263,64
1272,421,252.745,69.272,64
1273,538,989.898,126.238,64
1274,541,596.970,146.202,64
1275,532,125.917,278.868,64
1276,479,150.621,270.080,64
1277,929,1234.572,319.607,64
1278,688,1274.301,307.427,64
1279,347,686.604,306.388,64
1280,1094,1160.807,518.181,64
1281,763,1199.689,505.716,64
1282,576,1117.257,529.191,64
1283,331,611.944,578.624,64
1284,596,1132.094,623.854,64
1285,854,1158.684,649.767,64
1286,345,879.828,621.442,64
1287,721,1197.662,649.521,64
1288,322,1067.217,645.283,64
1289,305,747.539,655.946,64
1290,1281,783.934,706.528,64
1291,432,813.870,691.650,64
1292,313,710.851,707.219,64
1293,727,1097.800,827.329,64
1294,571,973.283,855.118,64
1295,433,940.170,873.756,64
1296,351,1281.597,879.862,64
1297,454,1314.385,911.782,64
1298,999,722.091,939.650,64
1299,308,767.695,924.396,64
1300,620,662.398,964.889,64
1301,1024,839.337,18.209,65
1302,426,1323.263,56.261,65
1303,529,254.092,72.525,65
1304,310,1254.077,78.526,65
1305,503,602.413,140.035,65
1306,306,25.105,196.510,65
1307,681,103.255,303.071,65
1308,838,1242.558,314.391,65
1309,531,1286.756,309.903,65
1310,309,126.099,295.487,65
1311,1788,1145.268,515.601,65
1312,946,1179.363,510.216,65
1313,1044,1095.977,512.682,65
1314,302,608.821,573.695,65
1315,597,875.631,591.460,65
1316,858,1137.446,629.237,65
1317,655,1187.033,630.060,65
1318,806,1077.706,651.976,65
1319,462,742.965,668.271,65
1320,749,808.449,687.923,65
1321,1286,796.392,713.009,65
1322,551,973.039,853.277,65
1323,571,1101.878,857.461,65
1324,444,773.191,922.577,65
1325,896,725.920,928.910,65
1326,389,1183.716,1027.225,65
1327,688,839.493,15.906,66
1328,556,258.932,75.317,66
1329,946,1249.268,313.963,66
1330,677,1286.501,306.213,66
1331,985,105.198,313.011,66
1332,342,700.064,303.357,66
1333,642,1172.858,474.864,66
1334,1565,1141.970,501.401,66
1335,690,1092.075,519.980,66
1336,465,604.218,559.504,66
1337,599,801.063,569.824,66
1338,541,842.097,570.631,66
1339,1755,1151.108,601.208,66
1340,767,1081.606,647.835,66
1341,1742,803.564,700.662,66
1342,569,843.419,683.435,66
1343,393,718.872,685.902,66
1344,566,1116.862,877.654,66
1345,455,775.797,916.682,66
1346,951,728.618,927.208,66
1347,368,662.750,960.193,66
1348,355,1182.979,1029.168,66
1349,854,846.931,13.021,67
1350,301,1340.736,47.367,67
1351,635,144.634,196.719,67
1352,336,1370.860,257.491,67
1353,995,1285.695,293.593,67
1354,1379,1254.453,307.938,67
1355,308,739.006,287.299,67
1356,359,139.358,339.188,67
1357,383,1146.359,448.521,67
1358,2030,1134.392,493.212,67
1359,669,1068.391,507.651,67
1360,355,1196.976,538.897,67
1361,560,807.077,565.764,67
1362,468,599.748,555.635,67
1363,436,761.401,578.807,67
1364,901,1160.186,574.125,67
1365,378,1127.019,599.537,67
1366,633,1076.633,641.154,67
1367,692,888.909,664.448,67
1368,1120,863.237,681.154,67
1369,550,765.273,683.964,67
1370,409,737.757,679.221,67
1371,607,835.668,745.917,67
1372,348,927.819,872.805,67
1373,364,1282.349,893.978,67
1374,571,775.808,910.479,67
1375,475,1118.138,894.662,67
1376,818,732.502,921.780,67
1377,597,847.942,10.505,68
1378,354,777.715,42.794,68
1379,402,1270.652,75.199,68
1380,412,151.871,205.871,68
1381,378,1312.489,275.204,68
1382,1013,1290.912,298.331,68
1383,813,1254.804,293.146,68
1384,344,743.866,291.747,68
1385,336,144.708,343.092,68
1386,394,1262.330,350.025,68
1387,558,1175.805,462.839,68
1388,1422,1118.733,487.337,68
1389,718,770.219,561.057,68
1390,411,596.690,555.580,68
1391,457,732.482,558.795,68
1392,760,1173.342,555.736,68
1393,752,1073.697,630.084,68
1394,1626,899.105,706.669,68
1395,569,943.115,683.314,68
1396,564,743.207,677.500,68
1397,903,851.477,744.699,68
1398,360,1248.169,830.294,68
1399,477,971.586,877.657,68
1400,300,1275.567,871.060,68
1401,639,778.121,906.400,68
1402,788,740.421,920.223,68
1403,324,1099.633,957.577,68
1404,668,858.630,10.448,69
1405,505,1221.767,12.205,69
1406,519,1288.525,90.355,69
1407,322,643.484,115.385,69
1408,668,982.010,154.437,69
1409,545,927.748,140.228,69
1410,508,742.154,295.431,69
1411,302,1270.719,355.010,69
1412,1281,1108.637,483.020,69
1413,400,1165.855,455.845,69
1414,329,1056.269,523.464,69
1415,495,753.573,541.852,69
1416,355,708.762,542.745,69
1417,874,1177.055,535.693,69
1418,388,594.521,550.503,69
1419,462,1070.942,632.087,69
1420,944,937.596,693.782,69
1421,633,735.513,676.015,69
1422,334,978.213,691.018,69
1423,736,853.952,753.909,69
1424,665,899.082,748.634,69
1425,362,1242.724,833.950,69
1426,562,967.144,869.607,69
1427,382,1267.322,855.225,69
1428,406,873.919,885.879,69
1429,667,782.824,900.440,69
1430,1046,743.723,910.325,69
1431,605,1118.872,968.158,69
1432,446,1175.081,1022.538,69
1433,494,860.354,7.947,70
1434,953,1188.899,27.859,70
1435,497,1231.657,16.681,70
1436,411,790.583,39.746,70
1437,746,1284.918,75.902,70
1438,676,929.954,137.678,70
1439,578,984.995,140.488,70
1440,582,744.052,299.134,70
1441,312,164.763,368.660,70
1442,402,185.701,366.522,70
1443,435,1110.911,431.174,70
1444,1102,1097.511,493.005,70
1445,366,1223.650,485.459,70
1446,365,1028.944,504.692,70
1447,927,1187.713,519.312,70
1448,550,745.960,532.713,70
1449,856,716.364,549.893,70
1450,349,593.385,549.529,70
1451,577,769.391,604.789,70
1452,396,957.705,708.692,70
1453,733,920.818,727.898,70
1454,553,973.786,842.070,70
1455,573,1261.079,838.177,70
1456,392,1234.457,826.906,70
1457,505,880.439,885.696,70
1458,584,794.051,891.346,70
1459,751,753.597,904.782,70
1460,639,1095.406,971.164,70
1461,559,1077.511,1000.182,70
1462,333,866.890,6.230,71
1463,872,1198.834,30.643,71
1464,1053,1168.639,51.479,71
1465,528,1289.928,89.970,71
1466,325,650.315,112.992,71
1467,730,936.800,141.389,71
1468,532,987.938,148.622,71
1469,405,878.675,162.641,71
1470,483,1001.063,191.175,71
1471,534,1340.601,281.483,71
1472,557,741.778,301.550,71
1473,550,188.395,387.573,71
1474,521,168.650,402.867,71
1475,883,1079.283,506.382,71
1476,435,1238.902,479.569,71
1477,441,1039.563,503.802,71
1478,783,1197.510,507.178,71
1479,2051,747.625,604.610,71
1480,457,782.218,583.139,71
1481,881,634.500,628.531,71
1482,506,1071.960,641.765,71
1483,499,704.767,670.296,71
1484,729,934.080,729.195,71
1485,1573,896.445,750.735,71
1486,732,1255.056,822.934,71
1487,703,965.223,838.043,71
1488,516,874.481,867.422,71
1489,524,806.870,887.574,71
1490,717,763.133,912.738,71
1491,541,1098.905,986.701,71
1492,531,1065.163,1012.265,71
1493,532,806.835,44.855,72
1494,833,1184.417,54.863,72
1495,843,1148.289,76.744,72
1496,1078,1003.468,165.095,72
1497,785,946.280,158.924,72
1498,463,875.252,165.660,72
1499,779,1345.123,260.578,72
1500,816,752.025,306.227,72
1501,742,1143.119,407.469,72
1502,544,1099.917,405.853,72
1503,495,197.256,401.538,72
1504,546,173.205,414.117,72
1505,473,1256.232,470.508,72
1506,975,1067.471,507.288,72
1507,1003,1208.486,495.938,72
1508,817,1027.081,507.457,72
1509,778,805.434,541.105,72
1510,2220,757.068,602.174,72
1511,379,1140.328,620.416,72
1512,716,626.369,630.584,72
1513,411,1064.454,645.159,72
1514,709,928.005,757.975,72
1515,2975,908.223,796.959,72
1516,511,1375.114,802.539,72
1517,405,1235.675,823.680,72
1518,420,874.548,883.790,72
1519,345,815.329,886.343,72
1520,495,774.647,909.815,72
1521,489,1097.696,996.868,72
1522,502,1066.171,1020.335,72
1523,432,1181.259,1026.169,72
1524,400,805.238,34.442,73
1525,841,1157.992,75.389,73
1526,1327,1119.925,104.428,73
1527,348,258.431,113.063,73
1528,339,610.783,122.119,73
1529,1201,950.807,160.045,73
1530,1333,1003.066,163.979,73
1531,303,864.837,166.569,73
1532,473,121.255,195.430,73
1533,705,1350.506,257.059,73
1534,933,736.691,307.085,73
1535,653,1127.093,405.518,73
1536,431,1078.920,409.045,73
1537,346,743.543,401.156,73
1538,441,173.282,416.364,73
1539,614,1258.106,462.298,73
1540,1071,1215.704,479.454,73
1541,850,1057.565,502.362,73
1542,370,1004.792,509.259,73
1543,1277,792.284,552.653,73
1544,520,837.092,553.650,73
1545,1722,722.044,639.780,73
1546,353,1124.528,620.296,73
1547,735,1042.422,640.154,73
1548,523,618.919,629.695,73
1549,320,670.678,647.316,73
1550,318,703.695,756.399,73
1551,846,909.674,779.587,73
1552,1584,850.233,799.455,73
1553,536,1374.812,803.735,73
1554,554,926.173,807.529,73
1555,710,1229.966,816.970,73
1556,461,801.522,821.671,73
1557,355,1120.793,823.810,73
1558,2597,920.294,880.635,73
1559,379,817.307,885.471,73
1560,345,933.459,874.216,73
1561,1033,771.619,909.972,73
1562,327,813.430,1014.543,73
1563,448,112.018,1026.460,73
1564,432,1087.861,1021.979,73
1565,468,1178.288,1025.434,73
